id;cian_id;realty_type;project_type;heat_type;gas_type;is_apartment;is_penthouse;is_mortgage_allowed;is_premium;is_emergency;renovation_programm;finish_date;created_at;updated_at
6952;309244723;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-30 21:05:13.119961;2024-10-30 21:05:13.119961
6953;309244701;flat;П-44Т;central;without;False;;True;False;False;False;;2024-10-30 21:05:19.086590;2024-10-30 21:05:19.086590
6954;309244694;flat;Индивидуальный проект;none;unknown;False;False;;False;False;False;{'year': 2022, 'quarter': 2};2024-10-30 21:05:38.817626;2024-10-30 21:05:38.817626
6955;309244692;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 2};2024-10-30 21:05:44.541406;2024-10-30 21:05:44.541406
6956;309244607;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-30 21:06:01.173413;2024-10-30 21:06:01.173413
6957;309244603;flat;П-44Т;central;without;;;True;False;False;False;;2024-10-30 21:06:08.307216;2024-10-30 21:06:08.307216
6958;309244601;flat;Индивидуальный проект;central;unknown;;;True;False;False;False;{'year': 2018, 'quarter': 2};2024-10-30 21:06:11.820643;2024-10-30 21:06:11.820643
6959;309244596;flat;ii-68;central;without;;;True;False;False;False;;2024-10-30 21:06:14.232827;2024-10-30 21:06:14.232827
6960;309244593;flat;;itp;without;True;;True;False;False;False;;2024-10-30 21:06:15.037869;2024-10-30 21:06:15.037869
6961;309244591;flat;II-18;central;central;;;True;False;False;False;;2024-10-30 21:06:17.784481;2024-10-30 21:06:17.784481
6962;309244586;flat;;;;False;;;False;;;{'year': 2025, 'quarter': 1};2024-10-30 21:06:20.714527;2024-10-30 21:06:20.714527
6963;309244582;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-30 21:06:21.517687;2024-10-30 21:06:21.517687
6964;309244555;flat;;central;without;;;True;False;False;False;;2024-10-30 21:06:23.652225;2024-10-30 21:06:23.652225
6965;309244480;flat;1-515;central;central;False;;True;False;False;False;;2024-10-30 21:06:24.933296;2024-10-30 21:06:24.933296
6966;309244477;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-30 21:06:29.532611;2024-10-30 21:06:29.532611
6967;309244471;flat;Индивидуальный проект;central;unknown;;;True;False;False;False;;2024-10-30 21:06:30.693602;2024-10-30 21:06:30.693602
6968;309244469;flat;Индивидуальный проект;central;unknown;;;True;False;False;False;;2024-10-30 21:06:33.368050;2024-10-30 21:06:33.368050
6969;309244466;flat;Индивидуальный проект;central;unknown;;;True;False;False;False;;2024-10-30 21:06:36.505542;2024-10-30 21:06:36.505542
6970;309244463;flat;П-44;central;without;False;;True;False;False;False;;2024-10-30 21:07:25.331902;2024-10-30 21:07:25.331902
6971;309244461;flat;П-44Т;central;without;False;;True;False;False;False;;2024-10-30 21:07:30.886509;2024-10-30 21:07:30.886509
6972;309244452;flat;;none;unknown;False;;True;False;False;False;{'year': 2024, 'quarter': 3};2024-10-30 21:07:36.745073;2024-10-30 21:07:36.745073
6973;309244450;flat;П-3МК Флагман;central;without;False;;True;False;False;False;{'year': 2015, 'quarter': 4};2024-10-30 21:07:42.360298;2024-10-30 21:07:42.360298
6974;309244448;flat;;central;unknown;False;;True;False;False;False;{'year': 2018, 'quarter': 1};2024-10-30 21:07:45.329820;2024-10-30 21:07:45.329820
6975;309244324;flat;;central;without;;;True;False;False;False;;2024-10-30 21:07:47.946200;2024-10-30 21:07:47.946200
6976;309244310;flat;Индивидуальный проект;central;without;;;False;False;False;False;{'year': 2022, 'quarter': 1};2024-10-30 21:07:51.484112;2024-10-30 21:07:51.484112
6977;309244307;flat;Индивидуальный проект;none;unknown;;;False;False;False;False;;2024-10-30 21:07:53.688441;2024-10-30 21:07:53.688441
6978;309244305;flat;;none;unknown;;;True;False;False;False;;2024-10-30 21:07:57.118966;2024-10-30 21:07:57.118966
6979;309244284;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-30 21:07:59.329544;2024-10-30 21:07:59.329544
6980;309244276;flat;;none;unknown;False;;True;False;False;False;;2024-10-30 21:08:04.901989;2024-10-30 21:08:04.901989
6981;309244199;flat;;;;;;True;False;;;;2024-10-30 21:08:10.664501;2024-10-30 21:08:10.664501
6982;309244183;flat;;central;without;;;True;False;False;False;;2024-10-30 21:08:16.248732;2024-10-30 21:08:16.248732
6983;309244144;flat;Индивидуальный проект;central;central;;;True;False;False;True;;2024-10-30 21:08:29.100345;2024-10-30 21:08:29.100345
6984;309244124;flat;1-510;central;central;False;;True;False;False;False;;2024-10-30 21:08:34.893056;2024-10-30 21:08:34.893056
6985;309244121;flat;Индивидуальный проект;central;unknown;False;;;False;False;False;{'year': 2019, 'quarter': 4};2024-10-30 21:08:35.838349;2024-10-30 21:08:35.838349
6986;309244095;flat;ii-68;central;without;False;;True;False;False;False;;2024-10-30 21:08:41.358162;2024-10-30 21:08:41.358162
6987;309244063;flat;;central;without;False;;True;False;False;False;{'year': 2016, 'quarter': 4};2024-10-30 21:08:42.213789;2024-10-30 21:08:42.213789
6988;309244044;flat;П-44;central;without;;;;False;False;False;;2024-10-30 21:08:43.427956;2024-10-30 21:08:43.427956
6989;309243938;flat;;central;central;False;;True;False;False;False;;2024-10-30 21:08:46.192067;2024-10-30 21:08:46.192067
6990;309243886;flat;II-18;central;central;False;;True;False;False;False;;2024-10-30 21:08:49.149261;2024-10-30 21:08:49.149261
6991;309243869;flat;Индивидуальный проект;without;without;False;;True;False;False;False;{'year': 2017, 'quarter': 2};2024-10-30 21:08:51.923064;2024-10-30 21:08:51.923064
6992;309243819;flat;;;;False;;True;False;;;;2024-10-30 21:08:55.026724;2024-10-30 21:08:55.026724
6993;309243608;flat;;central;central;True;;True;False;False;False;;2024-10-30 21:08:55.797640;2024-10-30 21:08:55.797640
6994;309243607;flat;1-515;central;central;;;True;False;False;False;;2024-10-30 21:09:01.488279;2024-10-30 21:09:01.488279
6995;309243517;flat;;itp;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 4};2024-10-30 21:09:07.039641;2024-10-30 21:09:07.039641
6996;309243458;flat;П-44Т;central;without;False;;True;False;False;False;{'year': 2015, 'quarter': 4};2024-10-30 21:09:12.718323;2024-10-30 21:09:12.718323
6997;309243440;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-30 21:09:18.398957;2024-10-30 21:09:18.398957
6998;309243417;flat;И-155;central;central;False;;True;False;False;False;;2024-10-30 21:09:23.953760;2024-10-30 21:09:23.953760
6999;309243297;flat;Индивидуальный проект;central;central;True;;True;False;False;False;;2024-10-30 21:09:56.528661;2024-10-30 21:09:56.528661
7000;309243259;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-30 21:10:02.976464;2024-10-30 21:10:02.976464
7001;309243040;flat;П-44Т;central;without;False;False;True;False;False;False;;2024-10-30 21:10:22.089965;2024-10-30 21:10:22.089965
7002;309243024;flat;;central;without;;;True;False;False;False;{'year': 2014, 'quarter': 4};2024-10-30 21:10:27.664983;2024-10-30 21:10:27.664983
7003;309243012;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-30 21:10:33.497956;2024-10-30 21:10:33.497956
7004;309243008;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-30 21:10:34.837285;2024-10-30 21:10:34.837285
7005;309243002;flat;1-515;central;central;False;;True;False;False;False;;2024-10-30 21:10:40.451203;2024-10-30 21:10:40.451203
7006;309242948;flat;;;;True;;True;False;;;{'year': 2026, 'quarter': 2};2024-10-30 21:10:47.918582;2024-10-30 21:10:47.918582
7007;309242912;flat;1-515;central;central;False;;True;False;False;False;;2024-10-30 21:10:53.776013;2024-10-30 21:10:53.776013
7008;309242873;flat;;;;True;;;False;;;{'year': 2023, 'quarter': 3};2024-10-30 21:10:59.323809;2024-10-30 21:10:59.323809
7009;309242865;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 1};2024-10-30 21:11:00.108274;2024-10-30 21:11:00.108274
7010;309242744;flat;П-47;central;without;False;;True;False;False;False;;2024-10-30 21:11:01.443127;2024-10-30 21:11:01.443127
7011;309242681;flat;;;;True;;True;False;;;{'year': 2023, 'quarter': 2};2024-10-30 21:11:05.138912;2024-10-30 21:11:05.138912
7012;309242608;flat;II-18;central;central;False;;True;False;False;False;;2024-10-30 21:11:05.931195;2024-10-30 21:11:05.931195
7013;309242524;flat;;;;False;;;False;;;{'year': 2024, 'quarter': 4};2024-10-30 21:11:08.617601;2024-10-30 21:11:08.617601
7014;309242523;flat;П-47;central;without;False;;True;False;False;False;;2024-10-30 21:11:11.111494;2024-10-30 21:11:11.111494
7015;309242520;flat;И-155;central;central;False;;True;False;False;False;;2024-10-30 21:11:14.390272;2024-10-30 21:11:14.390272
7016;309242502;flat;Индивидуальный проект;none;unknown;;;True;False;False;False;{'year': 2023, 'quarter': 2};2024-10-30 21:11:17.532844;2024-10-30 21:11:17.532844
7017;309242462;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-30 21:11:31.129600;2024-10-30 21:11:31.129600
7018;309242456;flat;;;;;;;False;;;{'year': 2025, 'quarter': 2};2024-10-30 21:11:37.211021;2024-10-30 21:11:37.211021
7019;309242422;flat;И-209А;central;without;False;;True;False;False;False;;2024-10-30 21:11:42.848665;2024-10-30 21:11:42.848665
7020;309242298;flat;Индивидуальный проект;central;central;False;;;False;False;False;;2024-10-30 21:11:48.489355;2024-10-30 21:11:48.489355
7021;309242294;flat;И-209А;central;without;False;;True;False;False;False;;2024-10-30 21:11:51.682552;2024-10-30 21:11:51.682552
7022;309242282;flat;П-47;central;central;False;;;False;False;False;;2024-10-30 21:11:53.081067;2024-10-30 21:11:53.081067
7023;309242234;flat;;central;without;False;;;False;False;False;;2024-10-30 21:12:05.011475;2024-10-30 21:12:05.011475
7024;309242227;flat;Индивидуальный проект;central;without;False;;;False;False;False;;2024-10-30 21:12:05.765311;2024-10-30 21:12:05.765311
7025;309242182;flat;Индивидуальный проект;central;without;False;;;False;False;False;;2024-10-30 21:12:07.940797;2024-10-30 21:12:07.940797
7026;309242170;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 3};2024-10-30 21:12:12.220258;2024-10-30 21:12:12.220258
7027;309242151;flat;;central;central;;;True;False;False;False;;2024-10-30 21:12:13.704360;2024-10-30 21:12:13.704360
7028;309242114;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-30 21:12:17.717533;2024-10-30 21:12:17.717533
7029;309242068;flat;;central;without;False;;True;False;False;False;{'year': 2016, 'quarter': 2};2024-10-30 21:12:19.371516;2024-10-30 21:12:19.371516
7030;309241527;flat;П-44;central;without;False;;False;False;False;False;;2024-10-30 21:12:31.281806;2024-10-30 21:12:31.281806
7031;309241493;flat;Индивидуальный проект;itp;without;False;;True;False;False;False;;2024-10-30 21:12:55.973985;2024-10-30 21:12:55.973985
7032;309241463;flat;Индивидуальный проект;central;central;;;True;False;False;False;;2024-10-30 21:13:01.803430;2024-10-30 21:13:01.803430
7033;309241459;flat;;central;central;;;False;False;False;False;;2024-10-30 21:13:07.565945;2024-10-30 21:13:07.565945
7034;309241458;flat;Индивидуальный проект;none;unknown;;;True;False;False;False;;2024-10-30 21:13:12.190675;2024-10-30 21:13:12.190675
7035;309241450;flat;П-43;central;without;False;;True;False;False;False;;2024-10-30 21:13:13.027760;2024-10-30 21:13:13.027760
7036;309241392;flat;;;;;;True;False;;;{'year': 2025, 'quarter': 2};2024-10-30 21:13:18.520540;2024-10-30 21:13:18.520540
7037;309241377;flat;;;;False;False;True;False;;;{'year': 2024, 'quarter': 3};2024-10-30 21:13:20.537117;2024-10-30 21:13:20.537117
7038;309241126;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-30 21:13:23.478704;2024-10-30 21:13:23.478704
7039;309241108;flat;;;;True;False;True;False;;;{'year': 2025, 'quarter': 1};2024-10-30 21:13:24.670146;2024-10-30 21:13:24.670146
7040;309241021;flat;Индивидуальный проект;itp;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 3};2024-10-30 21:13:25.553053;2024-10-30 21:13:25.553053
7041;309240906;flat;;;;;;;False;;;;2024-10-30 21:13:26.801285;2024-10-30 21:13:26.801285
7042;309240812;flat;;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 4};2024-10-30 21:13:29.530191;2024-10-30 21:13:29.530191
7043;309240810;flat;;;;False;;True;False;;;;2024-10-30 21:13:30.513299;2024-10-30 21:13:30.513299
7044;309240753;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2024, 'quarter': 1};2024-10-30 21:13:32.422201;2024-10-30 21:13:32.422201
7045;309240534;flat;;none;unknown;True;;True;False;False;False;{'year': 2013, 'quarter': 4};2024-10-30 21:13:35.273672;2024-10-30 21:13:35.273672
7046;309240508;flat;;;;False;;True;False;;;;2024-10-30 21:13:38.228219;2024-10-30 21:13:38.228219
7047;309240402;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-10-30 21:14:37.028369;2024-10-30 21:14:37.028369
7048;309240394;flat;;;;True;;True;False;;;{'year': 2021, 'quarter': 4};2024-10-30 21:14:42.683407;2024-10-30 21:14:42.683407
7049;309240352;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;;2024-10-30 21:14:48.084275;2024-10-30 21:14:48.084275
7050;309240337;flat;Индивидуальный проект;central;central;;;True;False;False;False;;2024-10-30 21:14:53.934824;2024-10-30 21:14:53.934824
7051;309240328;flat;П-3;central;without;False;;True;False;False;False;;2024-10-30 21:14:59.502803;2024-10-30 21:14:59.502803
7052;309240323;flat;;;;False;;True;False;;;{'year': 2025, 'quarter': 3};2024-10-30 21:15:11.870478;2024-10-30 21:15:11.870478
7053;309240318;flat;;central;central;False;;True;False;False;False;;2024-10-30 21:15:17.561229;2024-10-30 21:15:17.561229
7054;309240315;flat;;;;False;;;False;;;{'year': 2025, 'quarter': 4};2024-10-30 21:15:20.650896;2024-10-30 21:15:20.650896
7055;309240216;flat;ii-68;central;without;;;True;False;False;False;;2024-10-30 21:15:23.165641;2024-10-30 21:15:23.165641
7056;309240184;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 4};2024-10-30 21:15:29.499692;2024-10-30 21:15:29.499692
7057;309240155;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 2};2024-10-30 21:15:31.727656;2024-10-30 21:15:31.727656
7058;309240113;flat;П-44Т;central;without;False;;True;False;False;False;;2024-10-30 21:15:35.401344;2024-10-30 21:15:35.401344
7059;309240041;flat;;central;unknown;;;True;False;False;False;{'year': 2018, 'quarter': 4};2024-10-30 21:15:37.111674;2024-10-30 21:15:37.111674
7060;309240004;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 1};2024-10-30 21:15:37.954212;2024-10-30 21:15:37.954212
7061;309239995;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-30 21:15:41.506654;2024-10-30 21:15:41.506654
7062;309239983;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 4};2024-10-30 21:15:42.894269;2024-10-30 21:15:42.894269
7063;309239970;flat;;none;unknown;False;;True;False;False;False;;2024-10-30 21:15:44.919657;2024-10-30 21:15:44.919657
7064;309239929;flat;;central;central;False;;True;False;False;True;;2024-10-30 21:15:45.738903;2024-10-30 21:15:45.738903
7065;309239849;flat;II-49;central;central;;;True;False;False;False;;2024-10-30 21:15:47.284206;2024-10-30 21:15:47.284206
7066;309239834;flat;;none;unknown;True;False;True;False;False;False;{'year': 2020, 'quarter': 4};2024-10-30 21:15:51.013785;2024-10-30 21:15:51.013785
7067;309239736;flat;111-М;central;unknown;False;;True;False;False;False;;2024-10-30 21:15:51.914697;2024-10-30 21:15:51.914697
7068;309239730;flat;1-515;central;central;False;;True;False;False;False;;2024-10-30 21:15:56.985314;2024-10-30 21:15:56.985314
