id;cian_id;repair_type;total_area;living_area;kitchen_area;ceiling_height;balconies;loggias;rooms_count;separated_wc;combined_wc;windows_view;created_at;updated_at
13797;292667661;cosmetic;60.00;45.00;6.50;2.60;1;0;3;1;0;yardAndStreet;2024-10-31 08:22:08.449661;2024-10-31 08:22:08.449661
13798;292676750;cosmetic;70.60;;10.00;2.70;0;1;3;1;0;yardAndStreet;2024-10-31 08:22:13.056821;2024-10-31 08:22:13.056821
13799;292679753;euro;62.00;39.10;8.20;2.64;;2;3;1;;yardAndStreet;2024-10-31 08:22:14.661867;2024-10-31 08:22:14.661867
13800;292700665;cosmetic;120.00;;;3.40;;;3;1;;yardAndStreet;2024-10-31 08:22:15.816583;2024-10-31 08:22:15.816583
13801;292703151;no;82.10;54.00;;3.00;0;0;3;0;2;street;2024-10-31 08:22:19.039286;2024-10-31 08:22:19.039286
13802;292704890;cosmetic;75.30;45.00;10.00;2.64;;1;3;1;;yardAndStreet;2024-10-31 08:22:20.478753;2024-10-31 08:22:20.478753
13803;292710032;design;85.90;;;3.00;;;3;1;;yard;2024-10-31 08:22:26.081767;2024-10-31 08:22:26.081767
13804;292712448;no;64.10;;10.50;;;;3;;2;street;2024-10-31 08:22:31.627135;2024-10-31 08:22:31.627135
13805;292731111;design;69.70;;;2.64;;;3;;1;yardAndStreet;2024-10-31 08:22:37.175718;2024-10-31 08:22:37.175718
13806;292758481;euro;91.30;54.40;11.30;2.70;1;1;3;1;0;yardAndStreet;2024-10-31 08:22:42.739497;2024-10-31 08:22:42.739497
13807;292758510;cosmetic;96.80;56.00;9.70;3.00;0;0;3;1;0;yardAndStreet;2024-10-31 08:22:48.303050;2024-10-31 08:22:48.303050
13808;292761134;cosmetic;58.50;;;2.64;0;1;3;0;0;yard;2024-10-31 08:22:52.641269;2024-10-31 08:22:52.641269
13809;292763981;no;96.10;50.00;11.60;3.00;;1;3;2;;yard;2024-10-31 08:23:03.820676;2024-10-31 08:23:03.820676
13810;292772689;cosmetic;58.50;43.00;10.00;2.64;;1;3;;1;yard;2024-10-31 08:23:10.434479;2024-10-31 08:23:10.434479
13811;292778287;cosmetic;81.50;50.20;14.40;2.75;0;1;3;1;0;yardAndStreet;2024-10-31 08:23:16.024526;2024-10-31 08:23:16.024526
13812;292796293;euro;146.40;97.00;14.00;3.20;;;3;;1;yard;2024-10-31 08:23:21.670829;2024-10-31 08:23:21.670829
13813;292803672;no;72.20;;;3.10;;1;3;;2;yard;2024-10-31 08:23:27.083429;2024-10-31 08:23:27.083429
13814;292807304;euro;76.60;52.80;13.00;2.75;1;1;3;;1;yardAndStreet;2024-10-31 08:23:38.939613;2024-10-31 08:23:38.939613
13815;292819340;cosmetic;65.50;47.10;8.00;;;1;3;1;;street;2024-10-31 08:23:44.536039;2024-10-31 08:23:44.536039
13816;292823298;design;76.00;47.00;6.50;3.00;0;0;3;1;0;;2024-10-31 08:23:49.974374;2024-10-31 08:23:49.974374
13817;292830288;;79.50;52.90;6.00;3.20;;;3;;2;yardAndStreet;2024-10-31 08:23:55.784539;2024-10-31 08:23:55.784539
13818;292836166;no;74.80;;20.00;3.00;;3;3;1;1;yardAndStreet;2024-10-31 08:23:58.783342;2024-10-31 08:23:58.783342
13819;292840377;cosmetic;76.20;50.00;10.00;3.00;0;0;3;0;1;yardAndStreet;2024-10-31 08:24:04.279536;2024-10-31 08:24:04.279536
13820;292876369;;53.90;;;;0;0;3;2;0;yard;2024-10-31 08:24:05.599621;2024-10-31 08:24:05.599621
13821;292886391;euro;62.00;40.00;8.50;2.64;0;1;3;1;0;yardAndStreet;2024-10-31 08:24:10.501378;2024-10-31 08:24:10.501378
13822;292893001;design;78.00;;;3.00;0;0;3;0;1;yard;2024-10-31 08:24:11.588557;2024-10-31 08:24:11.588557
13823;292899005;design;80.30;48.20;10.70;3.00;0;0;3;1;1;;2024-10-31 08:24:16.351793;2024-10-31 08:24:16.351793
13824;292904452;euro;72.50;43.10;10.50;2.64;;1;3;1;;yardAndStreet;2024-10-31 08:24:22.157246;2024-10-31 08:24:22.157246
13825;292909051;euro;130.00;80.00;14.00;2.80;1;0;3;3;0;yardAndStreet;2024-10-31 08:24:22.947642;2024-10-31 08:24:22.947642
13826;292920490;cosmetic;65.20;46.30;7.80;;;1;3;;1;yard;2024-10-31 08:24:25.372818;2024-10-31 08:24:25.372818
13827;292929950;euro;109.70;63.80;15.00;2.80;0;1;3;1;1;yard;2024-10-31 08:24:28.278744;2024-10-31 08:24:28.278744
13828;292937859;euro;63.10;46.00;9.30;2.64;;2;3;1;;yard;2024-10-31 08:24:29.037665;2024-10-31 08:24:29.037665
13829;292939445;euro;76.90;35.40;12.90;2.64;0;1;3;0;1;yard;2024-10-31 08:24:31.199724;2024-10-31 08:24:31.199724
13830;292941932;;80.00;;16.00;;0;0;3;2;0;yard;2024-10-31 08:24:34.241537;2024-10-31 08:24:34.241537
13831;292944628;euro;71.00;46.10;11.10;2.80;1;0;3;1;1;yardAndStreet;2024-10-31 08:24:35.105374;2024-10-31 08:24:35.105374
13832;292948404;cosmetic;58.30;44.00;6.00;;0;1;3;1;0;street;2024-10-31 08:24:36.959022;2024-10-31 08:24:36.959022
13833;292948908;design;80.00;60.00;12.00;4.00;0;0;3;1;0;yard;2024-10-31 08:24:39.998555;2024-10-31 08:24:39.998555
13834;292950404;cosmetic;87.00;50.50;14.00;;;1;3;2;;yardAndStreet;2024-10-31 08:24:42.715460;2024-10-31 08:24:42.715460
13835;292955302;euro;79.00;51.00;8.00;3.00;2;0;3;0;1;yardAndStreet;2024-10-31 08:24:45.713231;2024-10-31 08:24:45.713231
13836;292970311;design;78.00;;;;0;0;3;2;2;;2024-10-31 08:24:52.476367;2024-10-31 08:24:52.476367
13837;292975307;euro;64.00;47.00;6.00;2.64;;1;3;1;;yard;2024-10-31 08:24:54.490339;2024-10-31 08:24:54.490339
13838;292979032;design;219.20;177.00;20.00;3.00;1;0;3;0;2;street;2024-10-31 08:24:58.206812;2024-10-31 08:24:58.206812
13839;292987237;design;62.50;45.30;12.90;5.00;0;0;3;1;0;yard;2024-10-31 08:24:59.346276;2024-10-31 08:24:59.346276
13840;293005534;;72.00;47.00;20.00;;;;3;;2;yard;2024-10-31 08:24:59.998020;2024-10-31 08:24:59.998020
13841;293006015;;80.20;52.40;22.80;3.10;;1;3;;;yard;2024-10-31 08:25:05.534197;2024-10-31 08:25:05.534197
13842;293007273;;93.80;55.70;29.60;3.10;;;3;;;yard;2024-10-31 08:25:10.192338;2024-10-31 08:25:10.192338
13843;293031203;no;113.30;67.90;15.50;3.15;0;1;3;0;2;yard;2024-10-31 08:25:11.041882;2024-10-31 08:25:11.041882
13844;293032175;euro;110.00;41.00;17.00;3.10;;;3;;2;yard;2024-10-31 08:25:15.743657;2024-10-31 08:25:15.743657
13845;293069077;cosmetic;62.20;37.10;7.50;2.50;;1;3;1;;yardAndStreet;2024-10-31 08:25:16.572761;2024-10-31 08:25:16.572761
13846;293087549;;101.50;;;;0;0;3;1;1;yard;2024-10-31 08:25:21.486060;2024-10-31 08:25:21.486060
13847;293116967;euro;75.00;45.00;;2.64;1;0;3;1;0;street;2024-10-31 08:25:22.160436;2024-10-31 08:25:22.160436
13848;293120429;euro;86.00;53.00;12.00;2.70;1;0;3;1;0;yard;2024-10-31 08:25:27.174363;2024-10-31 08:25:27.174363
13849;293125145;;66.60;;;;;;3;;;;2024-10-31 08:25:32.823229;2024-10-31 08:25:32.823229
13850;293130008;;66.00;22.00;29.80;3.10;0;0;3;0;2;street;2024-10-31 08:25:38.391314;2024-10-31 08:25:38.391314
13851;293133881;design;111.00;62.00;37.30;3.10;1;;3;;2;yardAndStreet;2024-10-31 08:26:01.622681;2024-10-31 08:26:01.622681
13852;293145328;design;144.00;90.00;20.00;3.00;1;;3;;2;yardAndStreet;2024-10-31 08:26:07.239394;2024-10-31 08:26:07.239394
13853;293155089;euro;78.00;46.00;10.00;2.64;;1;3;1;;yard;2024-10-31 08:26:12.806877;2024-10-31 08:26:12.806877
13854;293174240;;112.40;;33.20;;0;0;3;1;2;yard;2024-10-31 08:26:18.427964;2024-10-31 08:26:18.427964
13855;293176237;cosmetic;75.00;;10.00;2.80;0;1;3;1;0;yard;2024-10-31 08:26:23.943703;2024-10-31 08:26:23.943703
13856;293182968;cosmetic;70.00;51.30;7.10;2.65;1;;3;1;;yardAndStreet;2024-10-31 08:26:29.529045;2024-10-31 08:26:29.529045
13857;293186433;cosmetic;62.50;;10.00;3.00;0;0;3;1;0;;2024-10-31 08:26:35.333291;2024-10-31 08:26:35.333291
13858;293200680;;102.60;58.30;9.10;3.10;;1;3;;3;;2024-10-31 08:26:41.018467;2024-10-31 08:26:41.018467
13859;293200687;;120.30;66.40;11.20;3.10;;1;3;;3;;2024-10-31 08:26:46.908488;2024-10-31 08:26:46.908488
13860;293200752;;132.00;67.60;10.00;3.10;1;1;3;;3;;2024-10-31 08:26:48.530639;2024-10-31 08:26:48.530639
13861;293200841;;103.30;58.30;10.40;3.10;;1;3;;4;;2024-10-31 08:26:52.713820;2024-10-31 08:26:52.713820
13862;293200944;;75.30;46.70;7.90;3.10;;1;3;;2;street;2024-10-31 08:26:54.231227;2024-10-31 08:26:54.231227
13863;293201029;;103.40;44.20;17.60;3.10;1;1;3;;2;yard;2024-10-31 08:26:58.433806;2024-10-31 08:26:58.433806
13864;293201030;;79.70;45.90;4.70;2.95;;;3;;1;;2024-10-31 08:26:59.180114;2024-10-31 08:26:59.180114
13865;293203813;;82.90;45.00;18.70;3.15;1;;3;1;;;2024-10-31 08:27:04.370798;2024-10-31 08:27:04.370798
13866;293203944;;85.30;44.70;22.00;3.15;;;3;1;1;;2024-10-31 08:27:05.866944;2024-10-31 08:27:05.866944
13867;293204024;;94.20;45.40;25.60;3.15;;;3;;1;;2024-10-31 08:27:06.625088;2024-10-31 08:27:06.625088
13868;293204381;;89.80;39.40;16.60;3.15;1;;3;;1;;2024-10-31 08:27:10.377576;2024-10-31 08:27:10.377576
13869;293204412;;98.00;44.80;20.30;3.15;1;;3;1;;;2024-10-31 08:27:11.692602;2024-10-31 08:27:11.692602
13870;293214118;cosmetic;75.50;46.20;10.30;2.70;1;0;3;1;0;yardAndStreet;2024-10-31 08:27:13.259136;2024-10-31 08:27:13.259136
13871;293216721;;76.00;48.00;12.50;;;1;3;1;;yard;2024-10-31 08:27:15.923520;2024-10-31 08:27:15.923520
13872;293217737;cosmetic;93.90;65.00;10.00;3.00;0;0;3;1;0;yardAndStreet;2024-10-31 08:27:17.941820;2024-10-31 08:27:17.941820
13873;293242972;;95.20;54.10;18.40;3.10;;1;3;1;1;yard;2024-10-31 08:27:24.097113;2024-10-31 08:27:24.097113
13874;293243422;no;80.70;54.40;8.00;;2;0;3;1;0;yardAndStreet;2024-10-31 08:27:29.360931;2024-10-31 08:27:29.360931
13875;293243899;cosmetic;71.50;43.80;10.40;;;1;3;1;;street;2024-10-31 08:27:30.194164;2024-10-31 08:27:30.194164
13876;293249914;design;151.00;;;3.10;;;3;;2;yardAndStreet;2024-10-31 08:27:35.632667;2024-10-31 08:27:35.632667
13877;293259981;design;94.50;;;3.00;;;3;;2;yard;2024-10-31 08:27:36.458370;2024-10-31 08:27:36.458370
13878;293261294;;83.20;46.30;14.30;;;1;3;;2;yardAndStreet;2024-10-31 08:27:41.475373;2024-10-31 08:27:41.475373
13879;293263253;euro;69.00;36.80;8.00;3.10;;;3;;2;yard;2024-10-31 08:27:42.142458;2024-10-31 08:27:42.142458
13880;293271869;no;94.77;52.50;34.00;3.10;0;0;3;0;3;street;2024-10-31 08:27:47.485815;2024-10-31 08:27:47.485815
13881;293279550;euro;69.00;43.00;12.00;2.70;1;0;3;0;0;;2024-10-31 08:27:53.124333;2024-10-31 08:27:53.124333
13882;293302744;design;58.50;38.00;6.00;;1;;3;1;1;yard;2024-10-31 08:27:58.881688;2024-10-31 08:27:58.881688
13883;293308206;cosmetic;93.00;55.00;17.00;2.80;2;0;3;0;2;yardAndStreet;2024-10-31 08:28:04.571979;2024-10-31 08:28:04.571979
13884;293310764;no;93.00;50.00;12.00;2.70;2;0;3;1;0;yardAndStreet;2024-10-31 08:28:10.118707;2024-10-31 08:28:10.118707
13885;293313396;no;81.60;33.70;28.80;3.00;0;0;3;;2;yardAndStreet;2024-10-31 08:28:15.912327;2024-10-31 08:28:15.912327
13886;293314398;;59.50;32.50;10.00;;;1;3;2;;yard;2024-10-31 08:28:17.621932;2024-10-31 08:28:17.621932
13887;293328192;no;71.40;42.70;10.00;2.70;0;1;3;1;0;yard;2024-10-31 08:28:21.474094;2024-10-31 08:28:21.474094
13888;293335521;euro;78.00;48.00;6.00;3.30;;;3;2;;yardAndStreet;2024-10-31 08:28:23.309208;2024-10-31 08:28:23.309208
13889;293364474;design;130.00;;;3.15;;;3;;;street;2024-10-31 08:28:27.271346;2024-10-31 08:28:27.271346
13890;293375656;cosmetic;58.90;44.90;5.90;;1;1;3;1;;yardAndStreet;2024-10-31 08:28:29.169955;2024-10-31 08:28:29.169955
13891;293376060;;105.96;50.60;25.00;3.10;;;3;1;1;yard;2024-10-31 08:28:32.955709;2024-10-31 08:28:32.955709
13892;293376073;;107.37;46.90;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:28:34.955715;2024-10-31 08:28:34.955715
13893;293376079;;111.95;47.10;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:28:41.242806;2024-10-31 08:28:41.242806
13894;293376081;;113.89;59.30;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:28:46.816518;2024-10-31 08:28:46.816518
13895;293376112;;92.61;48.90;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:28:52.653864;2024-10-31 08:28:52.653864
13896;293376116;;92.43;48.00;20.20;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:28:58.177993;2024-10-31 08:28:58.177993
13897;293376122;;110.26;42.70;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:29:03.761428;2024-10-31 08:29:03.761428
13898;293376124;;111.78;45.40;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:29:05.391604;2024-10-31 08:29:05.391604
13899;293376130;;111.45;43.30;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:29:09.351919;2024-10-31 08:29:09.351919
13900;293376140;;115.02;44.50;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:29:11.426773;2024-10-31 08:29:11.426773
13901;293376156;;101.31;41.00;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:29:17.981059;2024-10-31 08:29:17.981059
13902;293376186;;98.51;50.10;16.00;3.10;;;3;1;1;yardAndStreet;2024-10-31 08:29:23.447739;2024-10-31 08:29:23.447739
13903;293376214;;95.50;51.40;16.00;3.10;;;3;1;1;yard;2024-10-31 08:29:28.954087;2024-10-31 08:29:28.954087
13904;293376224;;81.50;41.30;18.70;3.10;;;3;1;1;street;2024-10-31 08:29:34.338572;2024-10-31 08:29:34.338572
13905;293376436;euro;69.90;48.00;12.00;3.20;1;0;3;;1;yardAndStreet;2024-10-31 08:29:39.846645;2024-10-31 08:29:39.846645
13906;293383540;design;160.00;110.00;15.00;3.10;1;1;3;0;2;yardAndStreet;2024-10-31 08:29:45.312735;2024-10-31 08:29:45.312735
13907;293410343;design;122.00;89.00;12.00;3.60;0;0;3;;2;yardAndStreet;2024-10-31 08:29:46.350897;2024-10-31 08:29:46.350897
13908;293417727;cosmetic;105.40;;13.30;3.10;0;1;3;2;0;yard;2024-10-31 08:29:48.886563;2024-10-31 08:29:48.886563
13909;293434365;euro;83.60;46.90;12.00;3.00;;1;3;1;1;yardAndStreet;2024-10-31 08:29:51.025759;2024-10-31 08:29:51.025759
13910;293437213;cosmetic;63.00;;8.50;2.64;0;1;3;1;0;yard;2024-10-31 08:29:52.159209;2024-10-31 08:29:52.159209
13911;293438012;cosmetic;60.00;39.00;8.00;2.64;;1;3;1;0;yard;2024-10-31 08:29:56.925814;2024-10-31 08:29:56.925814
13912;293438726;euro;104.00;72.00;7.00;3.20;;;3;;2;yardAndStreet;2024-10-31 08:29:57.985225;2024-10-31 08:29:57.985225
13913;293460807;euro;213.40;79.40;;3.00;;;3;;;;2024-10-31 08:30:02.971019;2024-10-31 08:30:02.971019
13914;293473988;cosmetic;63.10;;7.00;;1;0;3;1;;;2024-10-31 08:30:03.982951;2024-10-31 08:30:03.982951
13915;293474028;;58.60;;;;;;3;;;;2024-10-31 08:30:08.665740;2024-10-31 08:30:08.665740
13916;293474044;;62.20;;;;;;3;;;;2024-10-31 08:30:09.856836;2024-10-31 08:30:09.856836
13917;293497126;no;112.00;35.00;15.00;3.00;;1;3;2;;yardAndStreet;2024-10-31 08:30:14.603783;2024-10-31 08:30:14.603783
13918;293502731;euro;96.30;63.60;11.30;3.20;0;0;3;0;1;street;2024-10-31 08:30:15.766436;2024-10-31 08:30:15.766436
13919;293505882;cosmetic;53.90;31.10;17.80;;;;3;0;2;;2024-10-31 08:30:21.188643;2024-10-31 08:30:21.188643
13920;293513514;design;64.50;46.30;7.80;2.60;0;1;3;1;0;yard;2024-10-31 08:30:33.968157;2024-10-31 08:30:33.968157
13921;293521823;no;76.00;35.00;22.50;3.10;0;2;3;2;2;yard;2024-10-31 08:30:41.167179;2024-10-31 08:30:41.167179
13922;293521858;no;65.30;43.60;10.60;2.48;;1;3;1;;yard;2024-10-31 08:30:42.020093;2024-10-31 08:30:42.020093
13923;293522776;no;59.00;43.00;6.00;2.60;0;1;3;1;0;yardAndStreet;2024-10-31 08:30:46.867153;2024-10-31 08:30:46.867153
13924;293535859;cosmetic;68.00;42.60;12.00;2.70;1;1;3;1;1;yard;2024-10-31 08:30:47.923774;2024-10-31 08:30:47.923774
13925;293539528;euro;68.60;40.00;17.00;2.64;0;2;3;1;0;yard;2024-10-31 08:30:53.698704;2024-10-31 08:30:53.698704
13926;293541647;euro;60.00;38.00;6.00;2.64;1;0;3;0;1;yardAndStreet;2024-10-31 08:30:59.372422;2024-10-31 08:30:59.372422
13927;293543857;;71.60;28.80;21.40;;1;0;3;0;2;yard;2024-10-31 08:31:04.855413;2024-10-31 08:31:04.855413
13928;293551917;euro;77.10;49.30;10.00;2.64;1;1;3;1;;yard;2024-10-31 08:31:10.412314;2024-10-31 08:31:10.412314
13929;293569255;;75.40;47.00;11.00;;;;3;2;;yard;2024-10-31 08:31:11.445178;2024-10-31 08:31:11.445178
13930;293570251;euro;142.70;80.00;26.40;3.00;0;0;3;0;2;yardAndStreet;2024-10-31 08:31:15.116227;2024-10-31 08:31:15.116227
13931;293570598;design;81.00;;;3.00;1;0;3;1;0;street;2024-10-31 08:31:17.111804;2024-10-31 08:31:17.111804
13932;293572784;design;76.80;57.00;7.00;3.20;1;0;3;1;0;yardAndStreet;2024-10-31 08:31:17.703330;2024-10-31 08:31:17.703330
13933;293580357;cosmetic;65.10;46.00;8.00;2.48;;1;3;1;;yard;2024-10-31 08:31:21.983487;2024-10-31 08:31:21.983487
13934;293590784;cosmetic;72.00;50.50;9.00;3.00;2;;3;1;;yard;2024-10-31 08:31:23.188710;2024-10-31 08:31:23.188710
13935;293603711;no;84.00;44.00;10.30;;0;2;3;;2;yard;2024-10-31 08:31:27.578693;2024-10-31 08:31:27.578693
13936;293611674;euro;216.00;;;3.00;;;3;1;2;;2024-10-31 08:31:33.108324;2024-10-31 08:31:33.108324
13937;293615823;no;60.50;35.50;19.70;3.02;1;0;3;1;1;street;2024-10-31 08:31:38.683369;2024-10-31 08:31:38.683369
13938;293625050;no;89.50;;12.70;3.00;0;1;3;1;1;yard;2024-10-31 08:31:44.186098;2024-10-31 08:31:44.186098
13939;293637041;;106.30;74.90;8.10;3.15;;;3;1;;;2024-10-31 08:31:49.855513;2024-10-31 08:31:49.855513
13940;293638165;design;80.00;40.00;17.50;3.00;3;0;3;0;2;yard;2024-10-31 08:31:54.827568;2024-10-31 08:31:54.827568
13941;293639548;design;55.00;37.50;6.00;3.00;1;;3;1;;yardAndStreet;2024-10-31 08:31:55.657883;2024-10-31 08:31:55.657883
13942;293653150;design;115.00;70.00;22.40;2.80;0;0;3;0;1;yardAndStreet;2024-10-31 08:32:00.496252;2024-10-31 08:32:00.496252
13943;293655214;cosmetic;58.90;34.00;7.00;2.60;;1;3;1;;yard;2024-10-31 08:32:04.757355;2024-10-31 08:32:04.757355
13944;293655447;cosmetic;70.80;45.90;10.20;2.75;1;;3;1;;street;2024-10-31 08:32:10.297952;2024-10-31 08:32:10.297952
13945;293674367;design;114.00;80.00;16.00;3.00;1;1;3;0;2;yardAndStreet;2024-10-31 08:32:15.791039;2024-10-31 08:32:15.791039
13946;293675207;euro;104.00;58.00;13.50;2.90;1;1;3;2;;yard;2024-10-31 08:32:27.518140;2024-10-31 08:32:27.518140
13947;293677610;no;56.00;42.00;6.00;2.64;1;0;3;1;0;yardAndStreet;2024-10-31 08:32:28.256606;2024-10-31 08:32:28.256606
13948;293677629;cosmetic;67.00;37.00;12.00;2.75;1;;3;1;;yardAndStreet;2024-10-31 08:32:33.188949;2024-10-31 08:32:33.188949
13949;293690989;cosmetic;82.10;54.40;10.00;;1;0;3;1;0;yard;2024-10-31 08:32:33.945684;2024-10-31 08:32:33.945684
13950;293693505;no;55.10;36.90;6.00;2.48;0;0;3;0;1;yardAndStreet;2024-10-31 08:32:38.706620;2024-10-31 08:32:38.706620
13951;293713702;;141.00;46.60;44.50;3.35;;;3;1;2;street;2024-10-31 08:32:39.873602;2024-10-31 08:32:39.873602
13952;293713720;;160.40;49.70;57.80;3.35;1;;3;1;2;street;2024-10-31 08:32:45.634572;2024-10-31 08:32:45.634572
13953;293713753;;160.80;49.70;57.80;3.35;1;;3;1;2;street;2024-10-31 08:32:51.381905;2024-10-31 08:32:51.381905
13954;293728878;no;80.00;;15.00;2.85;;1;3;;1;yardAndStreet;2024-10-31 08:32:53.317714;2024-10-31 08:32:53.317714
13955;293729220;cosmetic;68.00;45.00;10.00;;1;;3;1;;yard;2024-10-31 08:32:57.252972;2024-10-31 08:32:57.252972
13956;293737576;design;57.00;43.00;12.00;2.80;0;2;3;0;1;yardAndStreet;2024-10-31 08:32:59.394043;2024-10-31 08:32:59.394043
13957;293741810;cosmetic;56.60;37.10;10.00;3.60;;;3;;1;yard;2024-10-31 08:33:03.120052;2024-10-31 08:33:03.120052
13958;293759244;;101.80;41.70;;3.15;;;3;;2;;2024-10-31 08:33:08.911239;2024-10-31 08:33:08.911239
13959;293769280;no;75.20;53.60;7.00;3.10;1;;3;1;;street;2024-10-31 08:33:16.618866;2024-10-31 08:33:16.618866
13960;293778685;design;104.50;81.60;17.50;;1;;3;2;;street;2024-10-31 08:33:21.673154;2024-10-31 08:33:21.673154
13961;293782042;euro;76.20;18.90;44.80;2.74;1;1;3;0;0;yardAndStreet;2024-10-31 08:33:22.566911;2024-10-31 08:33:22.566911
13962;293800645;euro;150.00;120.00;;;;;3;1;1;yardAndStreet;2024-10-31 08:33:27.450963;2024-10-31 08:33:27.450963
13963;293804027;;109.40;51.00;18.40;3.10;;;3;;;yard;2024-10-31 08:33:28.281653;2024-10-31 08:33:28.281653
13964;293814213;no;90.00;44.00;10.00;2.64;;2;3;;2;street;2024-10-31 08:33:32.975908;2024-10-31 08:33:32.975908
13965;293816633;cosmetic;76.20;49.30;9.00;2.66;0;0;3;1;0;street;2024-10-31 08:33:34.160016;2024-10-31 08:33:34.160016
13966;293833502;cosmetic;75.00;45.00;10.50;2.64;0;0;3;1;0;yard;2024-10-31 08:33:38.698159;2024-10-31 08:33:38.698159
13967;293847289;;101.50;44.30;23.30;;4;;3;;2;;2024-10-31 08:33:40.083634;2024-10-31 08:33:40.083634
13968;293867911;cosmetic;78.00;53.00;12.00;;0;3;3;1;0;yardAndStreet;2024-10-31 08:33:44.277535;2024-10-31 08:33:44.277535
13969;293870009;cosmetic;50.20;33.60;6.00;2.64;1;0;3;1;0;yardAndStreet;2024-10-31 08:33:49.765449;2024-10-31 08:33:49.765449
13970;293901452;euro;104.00;58.40;14.60;3.00;0;1;3;2;0;yard;2024-10-31 08:33:55.288162;2024-10-31 08:33:55.288162
13971;293902264;design;64.50;40.00;8.00;2.64;1;;3;;1;yard;2024-10-31 08:34:00.850500;2024-10-31 08:34:00.850500
13972;293906368;;104.30;37.20;;2.85;2;;3;;2;;2024-10-31 08:34:06.365386;2024-10-31 08:34:06.365386
13973;293908465;euro;63.10;42.00;8.00;3.50;;;3;;1;yardAndStreet;2024-10-31 08:34:08.065580;2024-10-31 08:34:08.065580
13974;293909121;no;72.20;47.20;8.40;;0;1;3;0;2;yardAndStreet;2024-10-31 08:34:11.949293;2024-10-31 08:34:11.949293
13975;293910122;euro;76.00;;;3.00;1;0;3;0;2;yardAndStreet;2024-10-31 08:34:13.870527;2024-10-31 08:34:13.870527
13976;293911695;cosmetic;61.90;40.00;6.20;2.64;1;;3;1;;yard;2024-10-31 08:34:17.520760;2024-10-31 08:34:17.520760
13977;293912940;;140.00;90.00;20.00;;;;3;;2;yard;2024-10-31 08:34:19.769418;2024-10-31 08:34:19.769418
13978;293917850;design;86.00;;;3.30;1;;3;1;1;yard;2024-10-31 08:34:23.241880;2024-10-31 08:34:23.241880
13979;293919847;;82.90;25.20;10.60;3.15;;;3;;;;2024-10-31 08:34:25.387523;2024-10-31 08:34:25.387523
13980;293926610;euro;80.00;44.30;13.00;2.74;0;2;3;1;0;yardAndStreet;2024-10-31 08:34:28.835528;2024-10-31 08:34:28.835528
13981;293933196;no;96.40;;12.00;4.00;1;1;3;0;2;yard;2024-10-31 08:34:31.344032;2024-10-31 08:34:31.344032
13982;293933386;no;105.70;53.20;20.30;3.10;0;0;3;1;2;yardAndStreet;2024-10-31 08:34:34.427329;2024-10-31 08:34:34.427329
13983;293933656;cosmetic;74.00;48.00;10.00;2.64;;1;3;1;;street;2024-10-31 08:34:44.388738;2024-10-31 08:34:44.388738
13984;293938295;cosmetic;66.60;41.90;7.80;2.60;0;1;3;1;0;yard;2024-10-31 08:34:45.249029;2024-10-31 08:34:45.249029
13985;293944408;;73.80;;;;;;3;1;1;;2024-10-31 08:34:50.789207;2024-10-31 08:34:50.789207
13986;293956518;cosmetic;74.70;52.00;8.20;3.05;0;0;3;1;0;yardAndStreet;2024-10-31 08:34:56.330985;2024-10-31 08:34:56.330985
13987;293959539;euro;62.50;39.40;8.70;2.60;;2;3;1;;yard;2024-10-31 08:35:01.958094;2024-10-31 08:35:01.958094
13988;293961458;design;72.00;49.40;9.00;3.00;1;;3;1;;yardAndStreet;2024-10-31 08:35:05.398351;2024-10-31 08:35:05.398351
13989;294007810;cosmetic;65.00;45.00;8.80;2.64;;1;3;;1;yard;2024-10-31 08:35:07.919924;2024-10-31 08:35:07.919924
13990;294028843;euro;76.00;46.20;10.00;2.64;;1;3;1;;yard;2024-10-31 08:35:10.799483;2024-10-31 08:35:10.799483
13991;294033554;;92.50;;;;;;3;;;;2024-10-31 08:35:13.933833;2024-10-31 08:35:13.933833
13992;294033576;;114.40;;;;;;3;;;;2024-10-31 08:35:16.569467;2024-10-31 08:35:16.569467
13993;294033706;;90.60;;;;;;3;;;;2024-10-31 08:35:19.774151;2024-10-31 08:35:19.774151
13994;294033817;;122.20;;;;;;3;;;;2024-10-31 08:35:20.632464;2024-10-31 08:35:20.632464
13995;294047356;euro;81.60;50.60;10.90;3.00;1;0;3;1;0;yard;2024-10-31 08:35:23.636148;2024-10-31 08:35:23.636148
13996;294052028;cosmetic;67.10;46.40;9.00;2.70;0;0;3;1;0;yard;2024-10-31 08:35:29.730317;2024-10-31 08:35:29.730317
13997;294071637;;61.10;39.10;17.00;3.00;0;0;3;1;0;yard;2024-10-31 08:35:35.485206;2024-10-31 08:35:35.485206
