id;cian_id;build_year;entrances;material_type;parking_type;garbage_chute;lifts_count;passenger_lifts;cargo_lifts;created_at;updated_at
15108;309190487;;;;open;;4;3;1;2024-10-31 10:25:02.823791;2024-10-31 10:25:02.823791
15109;308314286;;;;;;2;1;1;2024-10-31 10:25:08.176280;2024-10-31 10:25:08.176280
15110;308982254;;;;;;34;13;21;2024-10-31 10:25:13.880187;2024-10-31 10:25:13.880187
15111;306739207;;;;underground;;1;1;;2024-10-31 10:26:14.052169;2024-10-31 10:26:14.052169
15112;307207479;;;;ground;;3;2;1;2024-10-31 10:26:19.774387;2024-10-31 10:26:19.774387
15113;309064815;;;;underground;;1;1;;2024-10-31 10:26:28.134901;2024-10-31 10:26:28.134901
15114;306741280;;;;;;;;;2024-10-31 10:26:29.749367;2024-10-31 10:26:29.749367
15115;306739200;;;;underground;;1;1;;2024-10-31 10:26:30.737048;2024-10-31 10:26:30.737048
15116;306737772;;;;underground;;1;1;;2024-10-31 10:26:33.800307;2024-10-31 10:26:33.800307
15117;306737773;;;;underground;;1;1;;2024-10-31 10:26:36.668251;2024-10-31 10:26:36.668251
15118;308982079;;;;;;34;13;21;2024-10-31 10:26:38.498067;2024-10-31 10:26:38.498067
15119;309064818;;;;;;;;;2024-10-31 10:26:39.695669;2024-10-31 10:26:39.695669
15120;306737774;;;;underground;;1;1;;2024-10-31 10:26:42.716983;2024-10-31 10:26:42.716983
15121;308982221;;;;;;34;13;21;2024-10-31 10:26:45.368047;2024-10-31 10:26:45.368047
15122;306739208;;;;underground;;1;1;;2024-10-31 10:26:47.105096;2024-10-31 10:26:47.105096
15123;307005815;;;;underground;;14;14;;2024-10-31 10:26:51.218968;2024-10-31 10:26:51.218968
15124;308713755;;;;;;;;;2024-10-31 10:26:57.072778;2024-10-31 10:26:57.072778
15125;306737777;;;;underground;;1;1;;2024-10-31 10:28:08.575376;2024-10-31 10:28:08.575376
15126;308713759;;;;;;;;;2024-10-31 10:28:25.882262;2024-10-31 10:28:25.882262
15127;308713634;;;;;;;;;2024-10-31 10:28:31.781717;2024-10-31 10:28:31.781717
15128;301559986;1991;7;panel;;True;2;2;;2024-10-31 10:28:35.779747;2024-10-31 10:28:35.779747
15129;309056650;;;;;;;;;2024-10-31 10:28:37.621902;2024-10-31 10:28:37.621902
15130;306739916;;;;underground;;1;1;;2024-10-31 10:28:40.908959;2024-10-31 10:28:40.908959
15131;308314654;;;;;;2;1;1;2024-10-31 10:28:44.749162;2024-10-31 10:28:44.749162
15132;308015552;;;;multilevel;;2;1;1;2024-10-31 10:28:46.680795;2024-10-31 10:28:46.680795
15133;306737793;;;;underground;;1;1;;2024-10-31 10:28:48.615731;2024-10-31 10:28:48.615731
15134;307924340;1972;6;panel;;True;1;1;;2024-10-31 10:28:50.456576;2024-10-31 10:28:50.456576
15135;306737656;;;;underground;;1;1;;2024-10-31 10:28:53.386852;2024-10-31 10:28:53.386852
15136;307312841;;;;underground;;3;2;1;2024-10-31 10:28:54.189290;2024-10-31 10:28:54.189290
15137;303392612;;;;underground;;3;2;1;2024-10-31 10:28:56.067856;2024-10-31 10:28:56.067856
15138;308713642;;;;;;;;;2024-10-31 10:28:59.244613;2024-10-31 10:28:59.244613
15139;306737606;;;;underground;;1;1;;2024-10-31 10:29:02.016296;2024-10-31 10:29:02.016296
15140;308320854;;;;underground;;2;1;1;2024-10-31 10:29:04.583292;2024-10-31 10:29:04.583292
15141;303273925;;;;;;;;;2024-10-31 10:29:05.496562;2024-10-31 10:29:05.496562
15142;300756850;;;;;;;;;2024-10-31 10:29:05.963642;2024-10-31 10:29:05.963642
15143;288648912;1957;10;brick;ground;;;;;2024-10-31 10:29:11.265592;2024-10-31 10:29:11.265592
15144;309056828;;;;;;;;;2024-10-31 10:29:17.108348;2024-10-31 10:29:17.108348
15145;306742541;;;;;;;;;2024-10-31 10:29:20.658882;2024-10-31 10:29:20.658882
15146;305331225;;;;multilevel;;2;1;1;2024-10-31 10:30:52.881582;2024-10-31 10:30:52.881582
15147;309166739;1955;9;brick;ground;;;0;0;2024-10-31 10:30:58.660548;2024-10-31 10:30:58.660548
15148;303919517;1959;5;brick;;;;;;2024-10-31 10:31:03.367302;2024-10-31 10:31:03.367302
15149;308713799;;;;;;;;;2024-10-31 10:31:04.271687;2024-10-31 10:31:04.271687
15150;306743641;;;;;;1;1;;2024-10-31 10:31:08.353491;2024-10-31 10:31:08.353491
15151;304059044;;;;multilevel;;2;1;1;2024-10-31 10:31:09.258377;2024-10-31 10:31:09.258377
15152;304388508;;;;ground;;28;28;;2024-10-31 10:31:10.090543;2024-10-31 10:31:10.090543
15153;294750396;;;;;;;;;2024-10-31 10:31:11.475873;2024-10-31 10:31:11.475873
15154;304059563;;;;multilevel;;2;1;1;2024-10-31 10:31:12.149529;2024-10-31 10:31:12.149529
15155;307999440;;;;;;;;;2024-10-31 10:31:13.837804;2024-10-31 10:31:13.837804
15156;308685876;;;;underground;;2;1;1;2024-10-31 10:31:15.697579;2024-10-31 10:31:15.697579
15157;294786756;;;;;;;;;2024-10-31 10:31:17.212252;2024-10-31 10:31:17.212252
15158;308407991;2022;;none;;;3;3;;2024-10-31 10:31:17.993893;2024-10-31 10:31:17.993893
15159;299772900;;;;;;;;;2024-10-31 10:31:22.693009;2024-10-31 10:31:22.693009
15160;308255052;2023;9;monolith;ground;;3;2;1;2024-10-31 10:31:23.887955;2024-10-31 10:31:23.887955
15161;296714011;;;;underground;;;;;2024-10-31 10:31:29.603148;2024-10-31 10:31:29.603148
15162;309056690;;;;;;;;;2024-10-31 10:31:45.656369;2024-10-31 10:31:45.656369
15163;304056714;;;;ground;;3;2;1;2024-10-31 10:31:56.910608;2024-10-31 10:31:56.910608
15164;305233765;;;;;;;;;2024-10-31 10:32:14.864991;2024-10-31 10:32:14.864991
15165;308713543;;;;;;;;;2024-10-31 10:33:15.476393;2024-10-31 10:33:15.476393
15166;306742615;;;;;;;;;2024-10-31 10:33:19.640718;2024-10-31 10:33:19.640718
15167;309309860;;;;;;1;1;;2024-10-31 10:33:21.084374;2024-10-31 10:33:21.084374
15168;308713706;;;;;;;;;2024-10-31 10:33:21.828138;2024-10-31 10:33:21.828138
15169;297550727;;;;underground;;34;34;;2024-10-31 10:33:23.919310;2024-10-31 10:33:23.919310
15170;294750395;;;;;;;;;2024-10-31 10:33:26.895786;2024-10-31 10:33:26.895786
15171;308683351;;;;underground;;1;1;;2024-10-31 10:33:27.762439;2024-10-31 10:33:27.762439
15172;309056870;;;;;;;;;2024-10-31 10:33:28.408659;2024-10-31 10:33:28.408659
15173;298529740;2014;5;panel;;;2;1;1;2024-10-31 10:33:29.084884;2024-10-31 10:33:29.084884
15174;304079130;;;;underground;;2;1;1;2024-10-31 10:33:29.949590;2024-10-31 10:33:29.949590
15175;304453141;;;;underground;;2;1;1;2024-10-31 10:33:33.479414;2024-10-31 10:33:33.479414
15176;308009185;;;;underground;;4;1;3;2024-10-31 10:33:34.860248;2024-10-31 10:33:34.860248
15177;306869072;;;;;;4;2;2;2024-10-31 10:33:35.741568;2024-10-31 10:33:35.741568
15178;307960253;;;;underground;;2;1;1;2024-10-31 10:33:36.715713;2024-10-31 10:33:36.715713
15179;309056702;;;;;;;;;2024-10-31 10:33:39.320901;2024-10-31 10:33:39.320901
15180;306737697;;;;;;2;1;1;2024-10-31 10:33:45.133980;2024-10-31 10:33:45.133980
15181;307980546;;;;;;;;;2024-10-31 10:35:25.556506;2024-10-31 10:35:25.556506
15182;289516334;;;;underground;;3;1;2;2024-10-31 10:35:31.550994;2024-10-31 10:35:31.550994
15183;309013002;2003;2;panel;ground;;3;2;1;2024-10-31 10:35:32.689511;2024-10-31 10:35:32.689511
15184;307962288;;;;underground;;2;1;1;2024-10-31 10:35:37.193616;2024-10-31 10:35:37.193616
15185;308066656;;;;underground;;3;2;1;2024-10-31 10:35:40.633057;2024-10-31 10:35:40.633057
15186;308066655;;;;underground;;3;2;1;2024-10-31 10:35:41.517546;2024-10-31 10:35:41.517546
15187;308398502;;;;;;;;;2024-10-31 10:35:42.200188;2024-10-31 10:35:42.200188
15188;305596642;;;;underground;;2;1;1;2024-10-31 10:35:42.924542;2024-10-31 10:35:42.924542
15189;307962343;;;;underground;;2;1;1;2024-10-31 10:35:43.769970;2024-10-31 10:35:43.769970
15190;304066812;;;;;;;;;2024-10-31 10:35:46.660748;2024-10-31 10:35:46.660748
15191;308561355;;;;;;10;8;2;2024-10-31 10:35:47.551279;2024-10-31 10:35:47.551279
15192;304079089;;;;underground;;2;1;1;2024-10-31 10:35:48.278625;2024-10-31 10:35:48.278625
15193;307601661;;;;;;2;1;1;2024-10-31 10:35:49.600170;2024-10-31 10:35:49.600170
15194;307961999;;;;underground;;2;1;1;2024-10-31 10:35:51.277502;2024-10-31 10:35:51.277502
15195;307961214;;;;underground;;2;1;1;2024-10-31 10:35:52.288131;2024-10-31 10:35:52.288131
15196;309096940;;;;underground;;5;4;1;2024-10-31 10:35:53.132443;2024-10-31 10:35:53.132443
15197;297550730;;;;underground;;34;34;;2024-10-31 10:35:53.921701;2024-10-31 10:35:53.921701
15198;307591129;;;;underground;;4;2;2;2024-10-31 10:36:00.195840;2024-10-31 10:36:00.195840
15199;306868997;;;;;;4;2;2;2024-10-31 10:36:46.527118;2024-10-31 10:36:46.527118
15200;307960454;;;;underground;;2;1;1;2024-10-31 10:37:44.434073;2024-10-31 10:37:44.434073
15201;308561350;;;;;;10;8;2;2024-10-31 10:37:50.675992;2024-10-31 10:37:50.675992
15202;302266258;;;;;;;;;2024-10-31 10:37:54.825827;2024-10-31 10:37:54.825827
15203;305330648;;;;;;;;;2024-10-31 10:37:55.540108;2024-10-31 10:37:55.540108
15204;309291194;;;;;;;;;2024-10-31 10:37:56.716284;2024-10-31 10:37:56.716284
15205;309056708;;;;;;;;;2024-10-31 10:37:57.380443;2024-10-31 10:37:57.380443
15206;304074763;;;;;;1;1;;2024-10-31 10:37:58.041846;2024-10-31 10:37:58.041846
15207;309086591;2024;;;underground;;3;2;1;2024-10-31 10:38:00.708237;2024-10-31 10:38:00.708237
15208;303288529;;;;;;;;;2024-10-31 10:38:03.382570;2024-10-31 10:38:03.382570
15209;298334792;;;;;;;;;2024-10-31 10:38:04.143441;2024-10-31 10:38:04.143441
15210;304074659;;;;;;1;1;;2024-10-31 10:38:04.834433;2024-10-31 10:38:04.834433
15211;304066856;;;;;;;;;2024-10-31 10:38:06.064501;2024-10-31 10:38:06.064501
15212;301425807;;;;;;4;2;2;2024-10-31 10:38:06.914083;2024-10-31 10:38:06.914083
15213;307960369;;;;underground;;2;1;1;2024-10-31 10:38:08.072401;2024-10-31 10:38:08.072401
15214;296917332;;;;;;;;;2024-10-31 10:38:09.157633;2024-10-31 10:38:09.157633
15215;305120040;;;;;;;;;2024-10-31 10:38:10.270746;2024-10-31 10:38:10.270746
15216;299384260;;;;;;;;;2024-10-31 10:38:11.082251;2024-10-31 10:38:11.082251
15217;301425696;;;;;;4;2;2;2024-10-31 10:38:13.053882;2024-10-31 10:38:13.053882
15218;306737696;;;;;;2;1;1;2024-10-31 10:38:55.116410;2024-10-31 10:38:55.116410
15219;308993600;;;;;;;;;2024-10-31 10:39:00.961358;2024-10-31 10:39:00.961358
15220;308694321;;;;underground;;;;;2024-10-31 10:39:12.561176;2024-10-31 10:39:12.561176
15221;305892501;;;;;;1;1;;2024-10-31 10:40:11.999712;2024-10-31 10:40:11.999712
15222;308016342;;;;underground;;12;12;;2024-10-31 10:40:14.272497;2024-10-31 10:40:14.272497
15223;309096992;;;;underground;;5;4;1;2024-10-31 10:40:15.128533;2024-10-31 10:40:15.128533
15224;307961849;;;;underground;;2;1;1;2024-10-31 10:40:16.252537;2024-10-31 10:40:16.252537
15225;307962221;;;;underground;;2;1;1;2024-10-31 10:40:17.077702;2024-10-31 10:40:17.077702
15226;293629290;;;;underground;;4;2;2;2024-10-31 10:40:17.785115;2024-10-31 10:40:17.785115
15227;307195712;;;;;;4;2;2;2024-10-31 10:40:19.254383;2024-10-31 10:40:19.254383
15228;309055756;;;;;;;;;2024-10-31 10:40:20.007134;2024-10-31 10:40:20.007134
15229;308774192;;;;;;1;1;;2024-10-31 10:40:20.825993;2024-10-31 10:40:20.825993
15230;306739893;;;;;;2;1;1;2024-10-31 10:40:23.621885;2024-10-31 10:40:23.621885
15231;308593653;;;;;;;;;2024-10-31 10:40:25.349927;2024-10-31 10:40:25.349927
15232;308009071;;;;underground;;4;1;3;2024-10-31 10:40:26.533116;2024-10-31 10:40:26.533116
15233;303288518;;;;;;;;;2024-10-31 10:40:28.586907;2024-10-31 10:40:28.586907
15234;306568012;;;;;;14;8;6;2024-10-31 10:40:29.413483;2024-10-31 10:40:29.413483
15235;308685890;;;;underground;;2;1;1;2024-10-31 10:40:31.128637;2024-10-31 10:40:31.128637
15236;301259752;;;;;;8;6;2;2024-10-31 10:40:34.402331;2024-10-31 10:40:34.402331
15237;303506208;;;;;;4;2;2;2024-10-31 10:40:35.223674;2024-10-31 10:40:35.223674
15238;297432073;;;;underground;;1;1;;2024-10-31 10:41:07.645215;2024-10-31 10:41:07.645215
15239;307452739;;;;underground;;3;2;1;2024-10-31 10:42:24.947264;2024-10-31 10:42:24.947264
15240;307454350;;;;underground;;3;2;1;2024-10-31 10:42:25.584076;2024-10-31 10:42:25.584076
15241;308310074;;;;underground;;2;1;1;2024-10-31 10:42:30.660769;2024-10-31 10:42:30.660769
15242;286887080;;;;underground;;12;12;;2024-10-31 10:42:31.420124;2024-10-31 10:42:31.420124
15243;301260624;;;;;;4;2;2;2024-10-31 10:42:32.630730;2024-10-31 10:42:32.630730
15244;308117503;2023;;;underground;;4;2;2;2024-10-31 10:42:36.206361;2024-10-31 10:42:36.206361
15245;295077199;;;;underground;;4;2;2;2024-10-31 10:42:37.112128;2024-10-31 10:42:37.112128
15246;298334764;;;;;;;;;2024-10-31 10:42:37.983779;2024-10-31 10:42:37.983779
15247;309096942;;;;underground;;5;4;1;2024-10-31 10:42:38.757101;2024-10-31 10:42:38.757101
15248;298884081;;;;;;;;;2024-10-31 10:42:41.781391;2024-10-31 10:42:41.781391
15249;298884071;;;;;;;;;2024-10-31 10:42:43.024716;2024-10-31 10:42:43.024716
15250;306568027;;;;;;14;8;6;2024-10-31 10:42:44.673594;2024-10-31 10:42:44.673594
15251;309317363;2005;5;monolith;underground;True;4;3;1;2024-10-31 10:42:48.598014;2024-10-31 10:42:48.598014
15252;308290721;2003;5;panel;;True;1;1;0;2024-10-31 10:42:50.439156;2024-10-31 10:42:50.439156
15253;304079229;;;;underground;;2;1;1;2024-10-31 10:42:54.387630;2024-10-31 10:42:54.387630
15254;303224283;;;;;;4;2;2;2024-10-31 10:43:51.283341;2024-10-31 10:43:51.283341
15255;303136753;;;;underground;;10;;10;2024-10-31 10:44:26.712572;2024-10-31 10:44:26.712572
15256;307960056;;;;underground;;2;1;1;2024-10-31 10:44:43.111443;2024-10-31 10:44:43.111443
15257;298378515;;;;;;;;;2024-10-31 10:44:44.011016;2024-10-31 10:44:44.011016
15258;299384267;;;;;;;;;2024-10-31 10:44:44.883444;2024-10-31 10:44:44.883444
15259;309057145;;;;;;;;;2024-10-31 10:44:45.489007;2024-10-31 10:44:45.489007
15260;307960016;;;;underground;;2;1;1;2024-10-31 10:44:47.648966;2024-10-31 10:44:47.648966
15261;292153910;;;;underground;;2;2;;2024-10-31 10:44:49.625882;2024-10-31 10:44:49.625882
15262;307961905;;;;underground;;2;1;1;2024-10-31 10:44:51.346203;2024-10-31 10:44:51.346203
15263;304613709;1917;1;brick;;False;1;1;0;2024-10-31 10:44:53.351088;2024-10-31 10:44:53.351088
15264;307650325;2022;;;underground;;2;1;1;2024-10-31 10:44:55.198003;2024-10-31 10:44:55.198003
15265;306568711;;;;;;7;;7;2024-10-31 10:44:59.009325;2024-10-31 10:44:59.009325
15266;307463237;;;;open;;3;1;2;2024-10-31 10:45:00.286542;2024-10-31 10:45:00.286542
15267;308593663;;;;;;;;;2024-10-31 10:45:01.277791;2024-10-31 10:45:01.277791
15268;306612061;;;;;;;;;2024-10-31 10:45:03.221120;2024-10-31 10:45:03.221120
15269;306568667;;;;;;7;;7;2024-10-31 10:45:09.011881;2024-10-31 10:45:09.011881
15270;304079234;;;;underground;;2;1;1;2024-10-31 10:45:14.752281;2024-10-31 10:45:14.752281
15271;303550207;;;;;;;;;2024-10-31 10:45:19.738585;2024-10-31 10:45:19.738585
15272;308960136;;;;underground;;2;1;1;2024-10-31 10:46:49.913711;2024-10-31 10:46:49.913711
15273;293007275;;;;ground;;28;28;;2024-10-31 10:46:55.685777;2024-10-31 10:46:55.685777
15274;306568585;;;;;;7;;7;2024-10-31 10:46:57.951582;2024-10-31 10:46:57.951582
15275;306445814;2021;0;none;;;;;;2024-10-31 10:47:03.732123;2024-10-31 10:47:03.732123
15276;307961907;;;;underground;;2;1;1;2024-10-31 10:47:05.045441;2024-10-31 10:47:05.045441
15277;306741567;;;;underground;;1;1;;2024-10-31 10:47:07.823675;2024-10-31 10:47:07.823675
15278;301260597;;;;;;4;2;2;2024-10-31 10:47:09.612014;2024-10-31 10:47:09.612014
15279;301259782;;;;;;8;6;2;2024-10-31 10:47:10.918374;2024-10-31 10:47:10.918374
15280;306445409;2005;5;monolith;underground;True;4;3;1;2024-10-31 10:47:13.340081;2024-10-31 10:47:13.340081
15281;306467565;;;;;;;;;2024-10-31 10:47:14.548537;2024-10-31 10:47:14.548537
15282;306467467;;;;;;;;;2024-10-31 10:47:15.330851;2024-10-31 10:47:15.330851
15283;308960142;;;;underground;;2;1;1;2024-10-31 10:47:20.244554;2024-10-31 10:47:20.244554
15284;308716609;;;;;;;;;2024-10-31 10:47:21.249798;2024-10-31 10:47:21.249798
15285;306467606;;;;;;;;;2024-10-31 10:47:25.686756;2024-10-31 10:47:25.686756
15286;304079328;;;;underground;;2;1;1;2024-10-31 10:47:26.339647;2024-10-31 10:47:26.339647
15287;301259732;;;;;;8;6;2;2024-10-31 10:47:31.307257;2024-10-31 10:47:31.307257
15288;308901760;;;;underground;;7;5;2;2024-10-31 10:47:32.260815;2024-10-31 10:47:32.260815
15289;306467465;;;;;;;;;2024-10-31 10:47:33.592052;2024-10-31 10:47:33.592052
15290;308960163;;;;underground;;;;;2024-10-31 10:47:38.090283;2024-10-31 10:47:38.090283
15291;306568671;;;;;;7;;7;2024-10-31 10:49:01.990693;2024-10-31 10:49:01.990693
15292;303682804;;;;underground;;4;2;2;2024-10-31 10:49:07.945332;2024-10-31 10:49:07.945332
15293;301260622;;;;;;4;2;2;2024-10-31 10:49:13.869906;2024-10-31 10:49:13.869906
15294;306610553;;;;;;;;;2024-10-31 10:49:17.207030;2024-10-31 10:49:17.207030
15295;307958978;;;;;;4;2;2;2024-10-31 10:49:19.464901;2024-10-31 10:49:19.464901
15296;298044471;;;;underground;;12;8;4;2024-10-31 10:49:20.510910;2024-10-31 10:49:20.510910
15297;300673108;;;;underground;;12;8;4;2024-10-31 10:49:23.173391;2024-10-31 10:49:23.173391
15298;306615186;;;;;;;;;2024-10-31 10:49:25.220221;2024-10-31 10:49:25.220221
15299;298045101;;;;underground;;12;8;4;2024-10-31 10:49:28.174623;2024-10-31 10:49:28.174623
15300;304079113;;;;underground;;2;1;1;2024-10-31 10:49:29.025935;2024-10-31 10:49:29.025935
15301;308683205;;;;;;1;1;;2024-10-31 10:49:33.230348;2024-10-31 10:49:33.230348
15302;306467484;;;;;;;;;2024-10-31 10:49:34.103806;2024-10-31 10:49:34.103806
15303;306872434;;;;underground;;16;8;8;2024-10-31 10:49:34.927146;2024-10-31 10:49:34.927146
15304;307867957;;;;underground;;3;2;1;2024-10-31 10:49:38.945038;2024-10-31 10:49:38.945038
15305;298045316;;;;underground;;12;8;4;2024-10-31 10:49:40.513977;2024-10-31 10:49:40.513977
15306;304592705;;;;underground;;12;8;4;2024-10-31 10:49:44.854133;2024-10-31 10:49:44.854133
15307;306642905;;;;underground;;2;1;1;2024-10-31 10:49:46.480523;2024-10-31 10:49:46.480523
15308;300756523;;;;;;;;;2024-10-31 10:49:50.397435;2024-10-31 10:49:50.397435
15309;307510035;2009;2;monolith;underground;;2;1;1;2024-10-31 10:49:56.077877;2024-10-31 10:49:56.077877
15310;307495699;2013;5;monolith;underground;;;;;2024-10-31 10:49:58.224118;2024-10-31 10:49:58.224118
15311;306568030;;;;;;14;8;6;2024-10-31 10:50:51.839547;2024-10-31 10:50:51.839547
15312;306568627;;;;;;7;;7;2024-10-31 10:51:31.478068;2024-10-31 10:51:31.478068
15313;306741574;;;;underground;;1;1;;2024-10-31 10:51:37.966485;2024-10-31 10:51:37.966485
15314;308960141;;;;underground;;2;1;1;2024-10-31 10:51:40.068258;2024-10-31 10:51:40.068258
15315;293200796;;;;underground;;2;1;1;2024-10-31 10:51:40.841093;2024-10-31 10:51:40.841093
15316;308894582;;;;underground;False;;;;2024-10-31 10:51:43.836854;2024-10-31 10:51:43.836854
15317;308937782;;;;underground;;4;2;2;2024-10-31 10:51:44.465351;2024-10-31 10:51:44.465351
15318;308917789;2023;;none;underground;;3;2;1;2024-10-31 10:51:46.390174;2024-10-31 10:51:46.390174
15319;309054376;2021;2;none;underground;;;;;2024-10-31 10:51:49.647185;2024-10-31 10:51:49.647185
15320;308969459;;;;underground;;2;1;1;2024-10-31 10:51:50.540539;2024-10-31 10:51:50.540539
15321;308802695;;;;;;;;;2024-10-31 10:51:52.321498;2024-10-31 10:51:52.321498
15322;303224378;;;;;;4;2;2;2024-10-31 10:51:56.706323;2024-10-31 10:51:56.706323
15323;306660446;;;;;;4;2;2;2024-10-31 10:51:58.450561;2024-10-31 10:51:58.450561
15324;306467446;;;;;;;;;2024-10-31 10:52:00.744606;2024-10-31 10:52:00.744606
15325;303506209;;;;;;4;2;2;2024-10-31 10:52:06.580837;2024-10-31 10:52:06.580837
15326;301425669;;;;;;4;2;2;2024-10-31 10:52:12.274486;2024-10-31 10:52:12.274486
15327;308937772;;;;underground;;4;2;2;2024-10-31 10:52:17.901427;2024-10-31 10:52:17.901427
15328;300672966;;;;underground;;12;8;4;2024-10-31 10:52:59.262965;2024-10-31 10:52:59.262965
15329;300672945;;;;underground;;12;8;4;2024-10-31 10:53:04.947341;2024-10-31 10:53:04.947341
15330;304079207;;;;underground;;2;1;1;2024-10-31 10:53:08.204858;2024-10-31 10:53:08.204858
15331;307780573;;;;underground;;9;;9;2024-10-31 10:53:47.134109;2024-10-31 10:53:47.134109
15332;305021229;;;;;;4;2;2;2024-10-31 10:53:52.729037;2024-10-31 10:53:52.729037
15333;303401089;;;;underground;;5;3;2;2024-10-31 10:53:58.471398;2024-10-31 10:53:58.471398
15334;308422158;;;;underground;;9;;9;2024-10-31 10:54:02.886877;2024-10-31 10:54:02.886877
15335;304076413;;;;underground;;2;1;1;2024-10-31 10:54:03.735570;2024-10-31 10:54:03.735570
15336;308901756;;;;underground;;7;5;2;2024-10-31 10:54:04.584433;2024-10-31 10:54:04.584433
15337;293200691;;;;underground;;2;1;1;2024-10-31 10:54:05.735179;2024-10-31 10:54:05.735179
15338;300673201;;;;underground;;12;8;4;2024-10-31 10:54:08.486210;2024-10-31 10:54:08.486210
15339;297547417;;;;underground;;1;1;;2024-10-31 10:54:09.804949;2024-10-31 10:54:09.804949
15340;303224369;;;;;;4;2;2;2024-10-31 10:54:10.334684;2024-10-31 10:54:10.334684
15341;303393053;;;;underground;;;;;2024-10-31 10:54:11.578076;2024-10-31 10:54:11.578076
15342;307962223;;;;underground;;2;1;1;2024-10-31 10:54:15.593739;2024-10-31 10:54:15.593739
15343;293200674;;;;underground;;2;1;1;2024-10-31 10:54:25.050235;2024-10-31 10:54:25.050235
15344;308982405;1917;1;brick;;;;;;2024-10-31 10:54:25.626734;2024-10-31 10:54:25.626734
15345;297432219;;;;underground;;1;1;;2024-10-31 10:54:31.479188;2024-10-31 10:54:31.479188
15346;308965707;;;;underground;;;;;2024-10-31 10:54:37.246746;2024-10-31 10:54:37.246746
15347;303393062;;;;underground;;;;;2024-10-31 10:55:10.799111;2024-10-31 10:55:10.799111
15348;307674001;1982;7;panel;ground;True;2;1;1;2024-10-31 10:55:53.587646;2024-10-31 10:55:53.587646
15349;309300037;1999;;none;ground;;2;1;1;2024-10-31 10:56:05.761982;2024-10-31 10:56:05.761982
